u,g,r,i,z,specClass,redshift,redshifterr
17.593382,16.979853,16.872246,16.485106,16.562023,2,0.0595378,0.00070991
19.43388,18.110968,17.42052,17.041927,16.744678,2,0.134224,9.90769e-05
19.494926,19.230513,18.918085,18.890036,19.002163,3,1.07331,0.00155688
18.463865,17.25969,16.713486,16.350197,16.138477,2,0.127795,0.000110008
19.061472,17.591118,16.904697,16.488642,16.18035,2,0.11907,0.000147854
18.874895,16.980345,16.074974,15.675534,15.322444,2,0.0777546,0.000159995
18.346539,18.135998,17.969933,17.952408,18.105236,3,1.30156,0.00171202
18.437674,17.846548,17.600868,17.583633,17.016094,2,0.0502463,0.00010595
19.278812,17.393633,16.470312,15.984445,15.619542,2,0.0616632,0.00015567
18.748476,16.763018,15.786419,15.352559,15.088508,2,0.0926422,0.000169087
19.467022,17.959475,17.372673,16.988617,16.771194,2,0.0960337,9.48588e-05
19.278355,18.071808,17.389717,16.972883,16.740356,2,0.092182,8.01866e-05
18.779192,17.609556,17.138048,16.78614,16.66292,2,0.0626365,0.000210264
18.448475,16.79743,15.979671,15.545651,15.189205,2,0.0364512,9.85907e-05
17.98615,16.40222,15.681403,15.270476,14.946564,2,0.050184,0.00016037
18.007689,16.010319,15.036893,14.605454,14.258345,2,0.0826007,0.000199376
19.199564,19.161032,18.92038,18.873962,18.854261,3,1.24941,0.00131804
19.163395,17.624475,16.857235,16.473639,16.195755,2,0.0372516,0.000165746
18.890812,17.968079,17.244041,16.746723,16.520458,2,0.0969229,0.00094155
18.427504,16.451942,15.480919,15.038318,14.675225,2,0.0691274,0.000172807
19.260742,19.01836,18.680717,18.669895,18.594553,3,1.04438,0.00219701
18.699131,17.651127,17.222658,16.924372,16.755981,2,0.0782861,7.35143e-05
18.628145,17.313372,16.664673,16.303476,16.104586,2,0.0782791,0.000152742
18.913387,17.527813,16.831621,16.292162,16.090017,2,0.0969585,4.61401e-05
17.616415,15.646394,14.719608,14.257657,13.956108,2,0.0587223,0.000178631
19.405039,19.096214,18.991302,18.901514,18.586693,3,2.19262,0.00180081
18.475378,17.597733,17.415934,17.27632,17.223688,2,0.0371887,7.93817e-05
19.046015,17.640701,16.987106,16.572039,16.317945,2,0.0602726,9.24975e-05
18.677303,16.952608,16.202728,15.814642,15.532035,2,0.0214622,0.000143546
19.442255,19.135422,19.218,18.974407,18.88093,3,0.524049,0.00172703
19.430529,17.921007,17.172026,16.791306,16.513477,2,0.10542,0.000128138
17.221708,16.985252,16.83553,16.875648,16.966059,3,1.23256,0.00226651
18.92069,17.489399,16.984762,16.752722,16.709265,2,0.0367058,0.000134359
17.529814,16.140667,15.624907,15.362849,15.249983,2,0.0222354,0.000143417
18.924116,17.87365,17.393166,17.050482,16.872135,2,0.0752586,8.4389e-05
17.557667,16.45869,16.004423,15.660895,15.538576,2,0.0736363,7.20341e-05
19.451576,17.542225,16.641525,16.195549,15.846068,2,0.0738932,0.000167717
19.195665,17.322994,16.41331,16.01701,15.681435,2,0.0718546,0.000140682
19.09002,18.943201,18.73785,18.79819,18.806284,3,1.01652,0.00178578
18.934914,17.56644,17.009783,16.66345,16.464462,2,0.101558,0.000193016
18.819471,17.729008,17.200201,16.812841,16.627619,2,0.0715139,8.01813e-05
19.095282,18.523964,18.777727,18.213459,18.617704,2,0.0736594,0.000679625
19.380901,18.205828,17.851835,17.572512,17.518229,2,0.0610553,8.89537e-05
19.48586,19.29703,19.14684,18.963606,18.787544,3,2.03297,0.00148536
19.396788,17.455927,16.48164,16.07461,15.734992,2,0.0929103,0.000137838
19.385405,18.311901,17.698744,17.277275,17.053503,2,0.113661,9.06398e-05
19.128494,17.417217,16.463404,16.05567,15.706436,2,0.0925887,0.000157523
19.307531,17.993498,17.255875,16.793821,16.547213,2,0.139049,0.000103299
19.171694,19.001833,18.62532,18.593832,18.648258,3,1.2725,0.00193951
18.20881,17.054243,16.472916,16.141146,15.931175,2,0.0537589,8.36155e-05
19.25772,17.234331,16.16084,15.707728,15.281763,2,0.101164,0.000154758
19.585487,18.098553,17.35432,16.892376,16.602192,2,0.063114,0.00010509
18.943909,17.934845,17.535154,17.256317,17.045809,2,0.0626773,8.05469e-05
17.733305,17.534298,17.332315,17.352028,17.136421,3,0.263196,0.00140767
18.996023,17.275293,16.523285,16.183722,15.933309,2,0.0633748,0.000154995
19.277578,17.382101,16.385729,15.949594,15.559594,2,0.085644,0.000175777
19.282948,18.197159,17.570728,17.141104,16.93605,2,0.11425,0.000101958
19.444273,18.491732,18.092001,17.760534,17.669832,2,0.113072,5.0688e-05
19.110697,19.057608,18.856485,18.64057,18.56743,3,1.47679,0.00220813
17.954592,16.833878,16.380745,16.05856,15.8721485,2,0.0625543,8.62308e-05
18.450323,16.890661,16.162733,15.788557,15.532229,2,0.0628288,0.000165408
18.733774,17.467255,16.901659,16.557299,16.298445,2,0.0608941,9.16915e-05
19.129265,17.035929,16.081453,15.628928,15.299994,2,0.103142,0.000144602
19.214619,17.84798,17.298882,16.996262,16.77931,2,0.0634425,0.000100527
17.73684,16.431345,15.884476,15.558122,15.298619,2,0.0388452,0.000104825
18.861946,17.798319,17.061274,16.637978,16.406845,2,0.102254,0.000144423
18.600225,17.589775,17.243221,16.972603,16.834734,2,0.0549154,8.17296e-05
18.344843,16.458643,15.546912,15.0647955,14.6783905,2,0.059956,0.000158053
18.830145,17.79227,17.43983,17.127693,16.9755,2,0.063288,8.13513e-05
18.06905,17.023445,16.560072,16.2137,16.018852,2,0.0546459,8.02632e-05
19.160017,17.624294,16.875198,16.48559,16.14726,2,0.102752,0.000146459
18.838,17.136766,16.67805,16.397097,16.192226,2,0.0518688,0.00010615
19.003626,18.071274,17.626955,17.283821,17.104687,2,0.128231,9.4398e-05
18.29495,16.328255,15.325581,14.8957205,14.538685,2,0.10072,0.000189256
19.25461,18.39038,17.915838,17.45462,17.302082,2,0.092584,3.90164e-05
18.268394,16.98593,16.372402,15.977112,15.792529,2,0.093101,0.000157009
18.237709,16.59405,15.745766,15.2946615,14.963306,2,0.0597873,8.74774e-05
19.167976,17.186827,16.187752,15.725827,15.373829,2,0.114481,0.000148099
19.557999,17.8782,17.005505,16.509596,16.163967,2,0.0868062,0.00013763
19.425821,18.550812,18.094465,17.804377,17.742748,2,0.155449,5.8181e-05
19.302095,17.634718,16.948238,16.584196,16.332691,2,0.0653172,0.00015657
19.59057,18.028917,17.178835,16.763563,16.452328,2,0.111295,0.000139452
19.522127,18.116974,17.589483,17.243322,17.002739,2,0.0726011,8.80912e-05
18.261925,16.96779,16.494871,16.132101,15.872699,2,0.0630184,9.49841e-05
18.202394,16.448406,15.465904,15.019695,14.626552,2,0.108392,0.000164481
19.547533,17.697598,16.749416,16.262337,15.864699,2,0.0955204,0.000148221
18.648012,18.559057,18.550516,18.546457,17.883942,3,0.361372,0.00198462
16.913937,15.821386,15.441837,15.301251,15.205024,2,0.0138506,8.90155e-05
19.187584,18.077791,17.649126,17.325735,17.247421,2,0.106327,8.30994e-05
18.928164,17.438932,16.764078,16.377234,16.099483,2,0.0611193,0.000169661
18.725159,17.325064,16.522064,16.106226,15.808069,2,0.115394,0.000143865
18.807684,17.396112,16.827532,16.46497,16.221806,2,0.0445258,0.000199726
18.594055,17.281881,16.688595,16.33032,16.10129,2,0.0808141,0.000191402
19.304476,17.973886,17.159893,16.72288,16.43021,2,0.124787,0.000172352
19.137024,17.137812,15.998123,15.526798,15.173936,2,0.134102,0.000181397
19.565773,18.100832,17.19855,16.722155,16.368763,2,6.790154e-33,3.2702477e-29
18.642864,18.383062,18.078247,18.08326,17.919268,3,0.9114,0.0020281
17.420801,16.194136,15.694521,15.433629,15.273255,2,0.0182001,0.000105408
19.56467,18.046038,17.163607,16.744427,16.465803,2,0.103183,0.000140378
19.584028,17.599787,16.639677,16.238039,15.927534,2,0.100905,0.000132736
19.324305,18.264784,17.543936,17.148308,16.88243,2,0.155546,9.62236e-05
19.266207,17.650175,17.06651,16.86555,16.653511,2,0.0432149,0.000224738
18.77985,17.773388,17.49463,17.152422,17.111353,2,0.0538887,3.35867e-05
19.156109,17.183392,16.148508,15.696319,15.345397,2,0.100966,0.000165646
18.64151,17.352083,16.68191,16.325531,16.08415,2,0.0667509,0.000159418
19.112225,17.532032,16.543621,16.0701,15.809268,2,0.199784,0.000149094
18.835821,17.87212,17.509726,17.372158,17.290117,2,0.0193134,0.000110858
19.400377,17.415016,16.314062,15.879856,15.477205,2,0.121984,0.0001729
17.980742,16.060732,15.171793,14.750609,14.43539,2,0.0661543,0.000165372
19.511068,17.65086,16.50578,16.024689,15.686048,2,0.153819,0.000165676
19.10982,17.883245,17.313303,16.967272,16.71591,2,0.0442144,7.93795e-05
18.202951,16.193012,15.345563,14.93028,14.62655,2,0.0444288,0.000168773
18.860394,17.777166,17.37671,17.076103,16.905733,2,0.0943909,3.4622e-05
16.913303,15.524294,14.891756,14.570696,14.359756,2,0.0175956,0.000106325
19.496786,19.295311,19.084106,19.039076,19.06811,3,1.35705,0.00168608
19.518518,18.926168,18.956118,18.874205,18.667797,4,2.35748,0.00190038
19.24493,17.746529,17.149147,16.883326,16.814404,2,0.0187474,0.000460538
19.129286,18.825464,18.595898,18.567055,18.580511,3,1.27521,0.00283447
18.7275,17.287199,16.759563,16.524399,16.252611,2,0.0191156,0.000328017
18.87429,17.109388,16.322983,15.860043,15.529871,2,0.0728849,9.30772e-05
18.983547,17.98856,17.654554,17.47234,17.325397,2,0.0290418,9.76634e-05
19.343891,17.998806,17.22098,16.793013,16.521986,2,0.105062,0.000153222
19.206522,17.213121,16.173203,15.728111,15.3398,2,0.104243,0.000192718
19.345585,18.072315,17.475046,17.097855,16.844543,2,0.118016,0.000100975
19.469282,17.260628,16.19125,15.640947,15.224482,2,0.104862,0.000139946
19.41888,17.80338,16.860624,16.413006,16.075146,2,0.133931,0.000140839
17.62607,15.977872,15.151843,14.712621,14.390774,2,0.053435,0.000151561
18.69031,17.15684,16.472633,16.093866,15.828453,2,0.045273,0.000174785
19.375803,17.40061,16.369894,15.923595,15.542627,2,0.0921519,0.000170113
19.052843,16.991335,16.039463,15.456853,15.117999,2,0.0474128,0.000108376
19.562857,17.714314,16.876577,16.4024,16.081984,2,0.10499,0.000140743
18.992682,17.657824,17.098154,16.758528,16.576782,2,0.106969,0.000193278
18.415901,16.911623,16.20655,15.793362,15.508382,2,0.0926709,0.000208712
18.470135,16.744545,15.888108,15.45286,15.168789,2,0.0777807,0.000177898
17.207367,15.371169,14.472072,13.983497,13.608043,2,0.0446242,0.000165096
16.777195,15.787343,15.1849165,14.79236,14.516212,3,0.0455578,0.00115097
18.839466,17.60997,17.02291,16.696262,16.434242,2,0.0335727,7.73268e-05
19.552244,18.25313,17.493969,17.021399,16.753971,2,0.13402,0.000101992
18.51535,18.246792,18.135458,18.154034,18.025215,3,0.851991,0.00208023
18.868063,17.973442,17.698662,17.524197,17.531338,2,0.0342993,8.98948e-05
18.386744,16.929771,16.260723,15.888859,15.609561,2,0.0456362,0.000159687
18.114544,16.973827,16.49469,16.248816,16.131577,2,0.00682847,0.000111887
19.353935,18.284794,17.587297,17.172714,16.93514,2,0.18068,0.000110483
17.673313,16.39922,15.826485,15.507241,15.272326,2,0.0342827,0.000113818
19.046984,17.132708,16.145697,15.724973,15.409295,2,0.080652,0.000161195
18.743471,18.713938,18.57902,18.527882,18.012001,3,0.349845,0.00131899
18.64145,18.345503,18.517838,18.333206,18.145042,3,0.438796,0.00156285
18.858028,18.630507,18.525053,18.335144,18.017706,3,0.412219,0.00114503
19.238245,17.409855,16.43054,15.904794,15.4686,2,0.10292,0.000138262
19.253647,19.090897,18.776442,18.967573,18.89534,3,1.005,0.00202234
19.000635,17.70753,17.09862,16.748226,16.655392,2,0.0170175,0.000202447
17.669394,16.424917,15.997699,15.745438,15.563016,2,0.0371343,0.000151725
18.653162,17.028805,16.371965,16.051317,15.848374,2,0.0437083,0.000141516
19.145988,17.247961,16.287354,15.837584,15.489144,2,0.0910478,0.000162406
19.273779,19.067436,19.071022,18.93075,18.970219,3,1.50523,0.00163727
18.935291,17.508936,16.86469,16.474058,16.143682,2,0.0784993,0.00019769
19.180239,17.776005,17.030527,16.620571,16.322046,2,0.0592336,9.69454e-05
19.099447,17.069866,16.15993,15.739997,15.41037,2,0.0898336,0.00014101
19.164534,17.96563,17.343784,17.007265,16.787483,2,0.106355,0.000133126
19.05571,17.994741,17.602528,17.309746,17.054438,2,0.0590466,8.85809e-05
18.518444,17.52218,16.843477,16.41172,16.168503,2,0.170884,0.000109842
19.080519,17.9528,17.400242,17.065998,16.878191,2,0.100788,0.000169081
18.686934,17.8215,17.521881,17.189503,17.13592,2,0.0716523,4.44187e-05
18.297363,16.731804,15.988343,15.623159,15.356047,2,0.0192843,0.000123157
19.557491,19.180267,19.188643,19.10334,19.107082,3,0.647252,0.00127699
19.016933,17.908422,17.518303,17.195951,17.124163,2,0.104173,7.87519e-05
18.917442,18.764065,18.561237,18.480455,18.487316,3,1.04694,0.0017134
19.56749,18.45344,17.620234,17.136047,16.829634,2,0.180792,0.000105494
18.145481,17.073753,16.668283,16.430742,16.278719,2,0.0294179,7.67517e-05
19.299019,18.740978,18.541698,18.535843,18.386662,3,0.706699,0.00106122
18.440523,16.702074,15.837975,15.331216,15.003628,2,0.0778418,-1.4835291e-16
18.612226,17.563408,17.300892,17.082142,16.970758,2,0.042045,7.60649e-05
18.26607,16.373476,15.457191,14.988903,14.635947,2,0.0787331,0.00016987
19.084417,18.332169,18.165466,17.883463,17.891512,2,0.083119,4.25628e-05
19.47069,17.88136,16.949936,16.474106,16.121992,2,0.126393,0.000101766
19.478922,17.563831,16.659275,16.265593,15.963873,2,0.082395,0.000156603
19.34734,17.9316,17.163189,16.743248,16.397839,2,0.0993054,9.90816e-05
18.456272,16.411993,15.451496,15.003716,14.660456,2,0.0797414,0.000177332
19.56994,17.65082,16.69603,16.234425,15.85344,2,0.0809991,0.00017211
19.292246,19.10592,19.070902,18.893736,19.021862,3,1.53666,0.00187644
18.586988,16.698395,15.821243,15.416991,15.0978565,2,0.0607607,0.000154288
18.3033,17.073092,16.534855,16.207548,15.998585,2,0.0607705,8.99894e-05
17.879044,16.005472,15.134492,14.752061,14.4351425,2,0.0600554,0.000166637
19.333466,17.397799,16.525423,16.108727,15.788088,2,0.0606431,0.000165047
19.437765,18.109373,17.164484,16.732143,16.447645,2,0.150687,0.000153415
19.179901,17.828585,17.157763,16.780767,16.567698,2,0.126559,0.000142427
19.399868,18.173565,17.490704,17.08516,16.8237,2,0.124403,8.60004e-05
18.741693,18.407867,18.356388,18.11499,18.11766,3,0.526557,0.00133591
18.482597,17.733345,16.493395,16.045021,15.775669,2,0.198067,0.000151544
18.932035,18.779297,18.450209,18.422527,18.584785,3,1.14682,0.00196491
18.985806,18.824799,18.793938,18.623316,18.694668,3,1.71109,0.00166771
18.813715,17.74744,17.196606,16.805027,16.688206,2,0.149964,4.55102e-05
18.896843,18.768412,18.494123,18.40563,18.393162,3,1.16142,0.0015182
18.462967,16.92304,16.233252,15.843396,15.515814,2,0.0430157,0.000149088
18.8384,17.201082,16.444862,16.050901,15.725029,2,0.043039,9.9776e-05
18.362907,16.92399,16.408245,16.09749,15.871683,2,0.0560228,0.000169415
19.570478,18.798513,18.709763,18.3806,18.4638,2,0.0554461,0.00077633
18.626898,18.431166,18.288061,18.0799,17.988258,3,0.244465,0.000974127
17.975948,16.703228,16.166399,15.881355,15.647877,2,0.042695,0.000153051
18.532963,17.424908,16.81925,16.48217,16.232018,2,6.8319144e-33,-7.6898493e-07
19.504908,18.036493,17.06096,16.563583,16.180164,2,6.794443e-33,2.289071e-37
18.644573,17.591253,17.200062,16.936436,16.876915,2,0.0869697,8.43925e-05
18.684904,17.199177,16.400297,15.952668,15.681835,2,0.0862916,9.29809e-05
18.118479,16.701128,16.075876,15.731442,15.488618,2,0.042958,0.0001561
19.006992,18.448772,18.347754,18.043999,18.150307,2,0.0976203,0.000697916
19.51807,18.114548,17.292154,16.832808,16.534573,2,0.170548,0.00017203
18.931044,17.572424,16.929205,16.515612,16.326117,2,0.0762751,0.000107659
19.226063,18.190071,17.759087,17.59572,17.424152,2,0.0412477,7.78501e-05
18.346756,16.564024,15.7148285,15.289601,14.981011,2,0.0777497,0.000178509
18.86835,16.980362,16.050636,15.623125,15.309743,2,0.0770638,0.000166944
18.618912,16.898384,16.458654,16.206669,16.04831,2,0.042789,0.000175347
19.169287,18.003685,17.479702,17.196753,17.0019,2,0.0430272,7.80367e-05
19.059631,18.26059,17.981133,17.79761,17.6635,2,0.0429064,7.83763e-05
19.556973,17.925558,17.119074,16.712986,16.453627,2,0.0755631,0.000147245
19.094788,17.55421,16.768568,16.322018,15.981608,2,0.0412725,7.90683e-05
18.097616,16.804834,16.303253,15.9408865,15.870223,2,0.0722044,8.67584e-05
17.71341,15.90189,15.077566,14.676011,14.352001,2,0.0418041,0.000199754
18.558279,17.191559,16.550741,16.209427,15.990447,2,0.042261,0.000173159
19.305063,17.432707,16.550285,16.144499,15.824483,2,0.0765391,0.000152576
16.959288,15.015561,14.151653,13.733151,13.440245,2,5.6857367e-13,214373330.0
19.420893,17.974598,17.359608,16.941046,16.706001,2,0.0591583,7.89954e-05
19.099522,17.670359,17.233309,16.954727,16.715456,2,0.0589687,9.05498e-05
18.705875,17.777775,17.393978,17.131128,17.06797,2,0.0969901,9.04058e-05
18.506525,16.924128,16.122105,15.738932,15.457462,2,0.0731229,0.000167547
19.174744,19.076027,18.826164,18.880548,18.78592,3,0.937641,0.00508685
19.2232,19.3145,19.212402,18.88129,18.804333,3,1.89087,0.00172173
19.267872,17.363064,16.29226,15.875201,15.508548,2,0.129684,0.000164356
18.988874,17.794064,17.308151,17.192955,16.965816,2,0.0282644,0.000271107
18.14192,16.901278,16.4674,16.18037,16.007145,2,0.0493763,9.11508e-05
17.370022,15.534421,14.717186,14.352432,14.0388,2,0.0492556,0.000177508
19.439522,17.7629,16.986841,16.543602,16.206045,2,0.0719522,8.59401e-05
19.438095,19.221313,19.015985,19.045063,18.97091,3,0.691701,0.00155993
18.97901,17.941412,17.357231,17.026325,16.789684,2,0.135905,8.80538e-05
17.958374,16.266443,15.425972,14.949279,14.533953,2,0.037431,9.79086e-05
19.14849,17.890186,17.302025,16.904606,16.68452,2,0.0720754,7.49364e-05
17.340597,15.54569,14.690621,14.25296,13.904517,2,0.0491619,0.000171286
18.915913,17.811337,17.30553,16.99799,16.739958,2,0.037521,7.35561e-05
18.7397,17.436161,17.021147,16.733646,16.559721,2,5.665572e-21,-8.895877e-14
18.610613,17.226254,16.535164,16.167728,15.89976,2,3.1389853e-11,-8.11373e-11
17.9175,16.682484,16.041628,15.682351,15.407636,2,0.0270586,7.64985e-05
19.451382,18.109892,17.349258,16.870924,16.574066,2,0.0892115,9.98294e-05
19.131618,17.453295,16.699326,16.295218,15.91993,2,0.0254209,0.000107842
19.527378,19.20053,19.136599,18.897915,18.8092,3,1.76393,0.00162967
19.301504,18.153978,17.59602,17.279545,16.9806,2,0.128049,9.18144e-05
18.122082,17.016539,16.497309,16.176119,15.942879,2,0.0380638,7.51303e-05
18.793228,17.21228,16.393404,15.930935,15.58807,2,0.0676897,0.000158616
19.537294,19.349226,18.761196,18.482775,17.984241,3,0.328414,0.00108559
19.418915,18.930252,18.782778,18.513557,18.016731,3,0.41537,0.00148393
19.291367,18.045444,17.552559,17.311243,17.154982,2,0.0406843,8.84272e-05
19.507948,18.241919,17.35778,16.892963,16.598072,2,0.161355,0.000142942
19.250416,18.999893,18.82618,18.503052,18.387186,3,1.67014,0.00226033
18.996603,17.261621,16.38143,15.923161,15.61978,2,0.0400141,0.000163462
19.42154,18.1175,17.276182,16.76748,16.39151,2,0.130309,0.000109392
17.391018,16.176004,15.594981,15.2227545,14.933245,2,0.0380127,8.32996e-05
19.03662,17.052025,15.833318,15.340176,14.903292,2,0.13882,0.00018624
19.571108,17.42373,16.196676,15.689168,15.267108,2,0.138231,0.000203375
17.970186,16.87092,16.452557,16.171488,15.960654,2,0.0430878,7.23517e-05
18.589436,17.426052,16.999153,16.799313,16.680092,2,0.017909,8.91689e-05
19.411688,17.562841,16.63297,16.16755,15.830691,2,0.0668831,0.00014663
18.033596,17.827145,17.497454,17.535355,17.384266,3,0.976516,0.00194471
19.45032,17.96708,17.384567,17.0692,16.928322,2,0.0625342,8.42693e-05
18.647442,16.781443,15.839629,15.37129,15.013294,2,0.0625784,0.000158364
18.831852,17.51021,16.94425,16.673548,16.460083,2,0.0383508,8.26837e-05
18.454063,16.555988,15.699588,15.276274,14.957882,2,0.0381663,0.000161475
18.973612,17.948462,17.609098,17.382818,17.222046,2,0.0380104,7.15179e-05
17.89784,16.627716,16.092352,15.802413,15.580494,2,0.0316182,8.00804e-05
19.16104,17.834478,17.187302,16.810316,16.592031,2,0.0964615,9.77159e-05
